seller_id,username,passwd,Address,c_time
2787,Davis2787,123456,9 Village Crossing,1/25/2021
2788,Davis2788,123456,1 Jana Lane,6/5/2020
2789,Davis2789,123456,1342 Meadow Valley Park,1/15/2021
2790,Davis2790,123456,84 Fairview Avenue,5/8/2021
2791,Davis2791,123456,24 Veith Drive,6/6/2020
2792,Davis2792,123456,913 Armistice Parkway,9/25/2020
2793,Davis2793,123456,702 6th Lane,10/7/2020
2794,Davis2794,123456,4745 Sloan Street,11/7/2020
2795,Davis2795,123456,56 Randy Terrace,4/13/2021
2796,Davis2796,123456,018 1st Junction,10/15/2020
2797,Davis2797,123456,32179 Bellgrove Center,8/18/2020
2798,Davis2798,123456,8634 Laurel Parkway,12/15/2020
2799,Davis2799,123456,4336 2nd Plaza,12/8/2020
2800,Davis2800,123456,05 Walton Crossing,4/24/2021
2801,Davis2801,123456,11555 Lillian Junction,10/10/2020
2802,Davis2802,123456,1087 Derek Drive,1/19/2021
2803,Davis2803,123456,4 Sundown Court,9/17/2020
2804,Davis2804,123456,02 Di Loreto Trail,1/29/2021
2805,Davis2805,123456,69319 Moland Pass,9/10/2020
2806,Davis2806,123456,0 Texas Center,11/9/2020
2807,Davis2807,123456,16 Norway Maple Lane,12/29/2020
2808,Davis2808,123456,5 Anderson Hill,9/27/2020
2809,Davis2809,123456,5711 Rigney Place,7/26/2020
2810,Davis2810,123456,0206 Longview Road,2/23/2021
2811,Davis2811,123456,3 Acker Avenue,2/9/2021
2812,Davis2812,123456,95 Namekagon Way,8/15/2020
2813,Davis2813,123456,9929 Jay Avenue,1/28/2021
2814,Davis2814,123456,95 Debs Park,6/2/2020
2815,Davis2815,123456,3582 Sage Court,3/6/2021
2816,Davis2816,123456,1 Becker Center,12/14/2020
2817,Davis2817,123456,229 Service Terrace,10/23/2020
2818,Davis2818,123456,2013 Eggendart Trail,1/31/2021
2819,Davis2819,123456,03752 Southridge Alley,9/11/2020
2820,Davis2820,123456,59977 Hollow Ridge Plaza,8/24/2020
2821,Davis2821,123456,75029 Shopko Park,9/12/2020
2822,Davis2822,123456,0826 Old Gate Park,7/7/2020
2823,Davis2823,123456,4546 Talmadge Court,4/23/2021
2824,Davis2824,123456,961 Ronald Regan Street,1/22/2021
2825,Davis2825,123456,928 Grim Hill,4/14/2021
2826,Davis2826,123456,59 Iowa Trail,1/14/2021
2827,Davis2827,123456,374 Memorial Crossing,9/22/2020
2828,Davis2828,123456,89 Glendale Junction,10/9/2020
2829,Davis2829,123456,2 Morning Junction,3/31/2021
2830,Davis2830,123456,41603 Northland Way,9/2/2020
2831,Davis2831,123456,1029 Moulton Road,12/2/2020
2832,Davis2832,123456,48 Oakridge Drive,6/22/2020
2833,Davis2833,123456,31 Ruskin Avenue,12/18/2020
2834,Davis2834,123456,1 Becker Road,8/10/2020
2835,Davis2835,123456,5 Sachs Way,1/10/2021
2836,Davis2836,123456,96 Derek Alley,9/28/2020
2837,Davis2837,123456,25400 Holy Cross Avenue,12/15/2020
2838,Davis2838,123456,898 Golden Leaf Parkway,12/11/2020
2839,Davis2839,123456,2216 Summit Pass,1/26/2021
2840,Davis2840,123456,91 Butternut Plaza,4/2/2021
2841,Davis2841,123456,8237 Valley Edge Crossing,4/3/2021
2842,Davis2842,123456,5718 Talmadge Crossing,5/1/2021
2843,Davis2843,123456,67025 Graedel Street,5/24/2020
2844,Davis2844,123456,91 Trailsway Avenue,12/11/2020
2845,Davis2845,123456,28 Forest Way,2/14/2021
2846,Davis2846,123456,67 Orin Junction,3/12/2021
2847,Davis2847,123456,2 Elka Trail,11/29/2020
2848,Davis2848,123456,17853 New Castle Park,4/1/2021
2849,Davis2849,123456,2 East Pass,9/29/2020
2850,Davis2850,123456,56875 Oriole Drive,1/13/2021
2851,Davis2851,123456,130 Stephen Way,10/4/2020
2852,Davis2852,123456,8 Anthes Parkway,10/4/2020
2853,Davis2853,123456,99 Tennessee Hill,4/19/2021
2854,Davis2854,123456,8 Bonner Place,8/6/2020
2855,Davis2855,123456,29 Carioca Parkway,11/5/2020
2856,Davis2856,123456,0 Mifflin Court,8/16/2020
2857,Davis2857,123456,337 Artisan Place,7/8/2020
2858,Davis2858,123456,20 Colorado Terrace,2/11/2021
2859,Davis2859,123456,6440 Stoughton Center,12/3/2020
2860,Davis2860,123456,61 Michigan Street,7/17/2020
2861,Davis2861,123456,03 Mayfield Pass,2/28/2021
2862,Davis2862,123456,53 Crownhardt Point,8/22/2020
2863,Davis2863,123456,44839 Esker Circle,7/20/2020
2864,Davis2864,123456,70352 Beilfuss Avenue,6/27/2020
2865,Davis2865,123456,62332 Green Avenue,10/6/2020
2866,Davis2866,123456,96087 Reinke Avenue,1/23/2021
2867,Davis2867,123456,059 Armistice Road,3/6/2021
2868,Davis2868,123456,6835 Birchwood Court,5/26/2020
2869,Davis2869,123456,00 Rigney Road,3/7/2021
2870,Davis2870,123456,894 Hauk Point,12/7/2020
2871,Davis2871,123456,6 Schmedeman Hill,6/13/2020
2872,Davis2872,123456,1109 Bunker Hill Place,7/15/2020
2873,Davis2873,123456,7307 Kedzie Way,5/30/2020
2874,Davis2874,123456,39052 Kensington Parkway,1/11/2021
2875,Davis2875,123456,55 Monica Park,6/30/2020
2876,Davis2876,123456,196 Forest Dale Point,5/9/2021
2877,Davis2877,123456,150 High Crossing Pass,11/27/2020
2878,Davis2878,123456,39399 Dunning Plaza,7/14/2020
2879,Davis2879,123456,32723 Debs Plaza,6/10/2020
2880,Davis2880,123456,5274 Muir Crossing,9/14/2020
2881,Davis2881,123456,2674 Fuller Crossing,9/23/2020
2882,Davis2882,123456,42 Huxley Point,1/19/2021
2883,Davis2883,123456,6 American Ash Park,12/17/2020
2884,Davis2884,123456,0349 Quincy Circle,12/17/2020
2885,Davis2885,123456,17175 Prairie Rose Crossing,11/12/2020
2886,Davis2886,123456,3 East Parkway,6/28/2020
2887,Davis2887,123456,5971 Veith Drive,6/18/2020
2888,Davis2888,123456,5 Dahle Point,12/17/2020
2889,Davis2889,123456,784 Merry Parkway,7/27/2020
2890,Davis2890,123456,9115 Monica Center,9/21/2020
2891,Davis2891,123456,4 Eliot Trail,1/15/2021
2892,Davis2892,123456,598 Shopko Place,8/23/2020
2893,Davis2893,123456,734 Scott Street,7/20/2020
2894,Davis2894,123456,8 Claremont Park,12/4/2020
2895,Davis2895,123456,69 Dennis Circle,2/19/2021
2896,Davis2896,123456,6654 Washington Court,1/5/2021
2897,Davis2897,123456,212 Katie Park,1/6/2021
2898,Davis2898,123456,82574 Anhalt Avenue,2/13/2021
2899,Davis2899,123456,71034 Schlimgen Road,7/7/2020
2900,Davis2900,123456,11 Blackbird Plaza,3/28/2021
2901,Davis2901,123456,1468 Ramsey Trail,6/19/2020
2902,Davis2902,123456,56 Gateway Road,5/8/2021
2903,Davis2903,123456,65268 Crowley Park,3/16/2021
2904,Davis2904,123456,9740 Sycamore Trail,3/31/2021
2905,Davis2905,123456,05 Mitchell Court,1/18/2021
2906,Davis2906,123456,066 Manley Street,2/12/2021
2907,Davis2907,123456,24900 Oak Valley Alley,8/5/2020
2908,Davis2908,123456,1 Sherman Plaza,10/16/2020
2909,Davis2909,123456,0 Randy Place,1/31/2021
2910,Davis2910,123456,8791 Independence Alley,2/20/2021
2911,Davis2911,123456,03692 Emmet Road,7/1/2020
2912,Davis2912,123456,2236 Veith Circle,5/9/2021
2913,Davis2913,123456,9 Dayton Street,12/5/2020
2914,Davis2914,123456,61 Warrior Road,9/1/2020
2915,Davis2915,123456,9944 Village Center,12/22/2020
2916,Davis2916,123456,75 Schiller Trail,2/10/2021
2917,Davis2917,123456,11102 Merrick Hill,9/14/2020
2918,Davis2918,123456,60 Union Plaza,12/14/2020
2919,Davis2919,123456,7 Paget Pass,12/6/2020
2920,Davis2920,123456,88492 Stang Lane,7/20/2020
2921,Davis2921,123456,080 Helena Center,2/4/2021
2922,Davis2922,123456,603 Sachs Circle,2/7/2021
2923,Davis2923,123456,4 Carberry Point,5/30/2020
2924,Davis2924,123456,6197 Vernon Drive,11/14/2020
2925,Davis2925,123456,9 Elka Plaza,10/23/2020
2926,Davis2926,123456,54122 Pepper Wood Terrace,8/10/2020
2927,Davis2927,123456,4797 Stephen Street,6/6/2020
2928,Davis2928,123456,63639 Utah Court,1/30/2021
2929,Davis2929,123456,04153 Welch Street,2/4/2021
2930,Davis2930,123456,5 Sunnyside Place,7/17/2020
2931,Davis2931,123456,20773 Stoughton Circle,12/31/2020
2932,Davis2932,123456,3704 Aberg Plaza,6/22/2020
2933,Davis2933,123456,04155 Pine View Crossing,7/11/2020
2934,Davis2934,123456,3 Ruskin Avenue,1/12/2021
2935,Davis2935,123456,7961 Melody Road,5/12/2021
2936,Davis2936,123456,0961 Fair Oaks Center,10/20/2020
2937,Davis2937,123456,3980 Luster Crossing,8/8/2020
2938,Davis2938,123456,346 Sutherland Place,11/14/2020
2939,Davis2939,123456,5441 Glendale Terrace,7/30/2020
2940,Davis2940,123456,5908 Aberg Parkway,8/19/2020
2941,Davis2941,123456,33 Southridge Plaza,1/31/2021
2942,Davis2942,123456,37 Southridge Lane,10/6/2020
2943,Davis2943,123456,3 Sunfield Place,6/29/2020
2944,Davis2944,123456,582 Reinke Court,1/22/2021
2945,Davis2945,123456,181 Express Point,3/11/2021
2946,Davis2946,123456,6 Helena Hill,5/16/2021
2947,Davis2947,123456,21 Steensland Way,1/30/2021
2948,Davis2948,123456,719 Westridge Circle,7/31/2020
2949,Davis2949,123456,80 Corscot Lane,9/16/2020
2950,Davis2950,123456,92256 Crest Line Avenue,11/13/2020
2951,Davis2951,123456,4220 6th Terrace,9/23/2020
2952,Davis2952,123456,830 Oak Park,4/29/2021
2953,Davis2953,123456,15976 Lighthouse Bay Lane,9/3/2020
2954,Davis2954,123456,37282 Artisan Center,1/8/2021
2955,Davis2955,123456,1148 Linden Way,12/16/2020
2956,Davis2956,123456,574 Arapahoe Way,8/5/2020
2957,Davis2957,123456,832 Northport Center,11/9/2020
2958,Davis2958,123456,49 Dwight Trail,2/16/2021
2959,Davis2959,123456,535 Maple Wood Terrace,3/2/2021
2960,Davis2960,123456,2 Holmberg Plaza,6/6/2020
2961,Davis2961,123456,656 Spohn Place,8/1/2020
2962,Davis2962,123456,42 Kenwood Drive,6/30/2020
2963,Davis2963,123456,94317 Duke Court,7/6/2020
2964,Davis2964,123456,008 Scott Trail,10/10/2020
2965,Davis2965,123456,0 Laurel Point,3/27/2021
2966,Davis2966,123456,82904 Lerdahl Way,3/31/2021
2967,Davis2967,123456,3 Scoville Place,3/16/2021
2968,Davis2968,123456,78826 Linden Court,7/21/2020
2969,Davis2969,123456,100 Sundown Avenue,2/4/2021
2970,Davis2970,123456,4 Maple Wood Court,4/25/2021
2971,Davis2971,123456,2866 Gerald Lane,4/2/2021
2972,Davis2972,123456,6 Vera Place,11/26/2020
2973,Davis2973,123456,40932 Anderson Park,4/18/2021
2974,Davis2974,123456,034 Towne Point,4/4/2021
2975,Davis2975,123456,4913 Larry Trail,12/25/2020
2976,Davis2976,123456,028 Sachtjen Park,4/26/2021
2977,Davis2977,123456,4552 Melvin Street,11/20/2020
2978,Davis2978,123456,912 Upham Street,8/22/2020
2979,Davis2979,123456,470 Nevada Park,7/17/2020
2980,Davis2980,123456,325 Upham Pass,3/5/2021
2981,Davis2981,123456,3745 Katie Crossing,1/27/2021
2982,Davis2982,123456,48 Mcbride Park,9/13/2020
2983,Davis2983,123456,10539 Killdeer Junction,2/14/2021
2984,Davis2984,123456,2765 Independence Way,3/28/2021
2985,Davis2985,123456,05409 Delaware Street,4/21/2021
2986,Davis2986,123456,942 Old Gate Road,12/8/2020
2987,Davis2987,123456,72891 Briar Crest Circle,2/6/2021
2988,Davis2988,123456,7697 Kenwood Trail,12/8/2020
2989,Davis2989,123456,6 Burrows Junction,6/11/2020
2990,Davis2990,123456,47 Hermina Circle,4/8/2021
2991,Davis2991,123456,09 Loeprich Circle,11/13/2020
2992,Davis2992,123456,152 Twin Pines Place,8/27/2020
2993,Davis2993,123456,698 Drewry Junction,10/8/2020
2994,Davis2994,123456,24004 Granby Park,12/14/2020
2995,Davis2995,123456,4 Grover Center,9/7/2020
2996,Davis2996,123456,5620 Cody Circle,3/1/2021
2997,Davis2997,123456,9 Melrose Court,10/21/2020
2998,Davis2998,123456,36 Colorado Circle,8/4/2020
2999,Davis2999,123456,14116 Commercial Road,5/22/2020
3000,Davis3000,123456,508 Bluestem Park,1/1/2021
3001,Davis3001,123456,622 Rigney Park,10/9/2020
3002,Davis3002,123456,848 Luster Park,5/16/2021
3003,Davis3003,123456,71 Colorado Point,9/24/2020
3004,Davis3004,123456,13550 Vernon Center,6/9/2020
3005,Davis3005,123456,84944 Mccormick Plaza,4/2/2021
3006,Davis3006,123456,5 Cottonwood Pass,8/24/2020
3007,Davis3007,123456,4083 Anzinger Circle,6/9/2020
3008,Davis3008,123456,61 Anthes Hill,7/10/2020
3009,Davis3009,123456,012 Dayton Terrace,11/25/2020
3010,Davis3010,123456,360 Cardinal Lane,10/12/2020
3011,Davis3011,123456,84645 Golf Course Lane,11/13/2020
3012,Davis3012,123456,40462 Mockingbird Crossing,1/28/2021
3013,Davis3013,123456,49 Sauthoff Junction,2/24/2021
3014,Davis3014,123456,45 Arizona Parkway,10/23/2020
3015,Davis3015,123456,9 Hansons Hill,10/31/2020
3016,Davis3016,123456,23807 Kinsman Pass,12/13/2020
3017,Davis3017,123456,7 Loftsgordon Alley,8/13/2020
3018,Davis3018,123456,91602 Northport Avenue,11/8/2020
3019,Davis3019,123456,4444 Jackson Park,2/8/2021
3020,Davis3020,123456,456 Caliangt Terrace,9/20/2020
3021,Davis3021,123456,76 Luster Road,6/30/2020
3022,Davis3022,123456,4 Pearson Point,10/16/2020
3023,Davis3023,123456,013 Algoma Road,2/17/2021
3024,Davis3024,123456,1311 Hintze Terrace,9/16/2020
3025,Davis3025,123456,6674 Portage Parkway,6/8/2020
3026,Davis3026,123456,1 Rigney Pass,5/5/2021
3027,Davis3027,123456,1 Ludington Way,5/26/2020
3028,Davis3028,123456,10 Raven Park,5/21/2020
3029,Davis3029,123456,968 New Castle Park,9/5/2020
3030,Davis3030,123456,7 Lakewood Gardens Center,7/17/2020
3031,Davis3031,123456,58013 Texas Parkway,9/14/2020
3032,Davis3032,123456,4 Debs Plaza,3/2/2021
3033,Davis3033,123456,4358 Hauk Street,11/22/2020
3034,Davis3034,123456,3262 Twin Pines Road,6/13/2020
3035,Davis3035,123456,08 Graceland Point,10/19/2020
3036,Davis3036,123456,92697 Vera Place,7/15/2020
3037,Davis3037,123456,999 High Crossing Center,1/2/2021
3038,Davis3038,123456,615 Kim Crossing,8/14/2020
3039,Davis3039,123456,58 Norway Maple Terrace,7/6/2020
3040,Davis3040,123456,7546 Golf Course Court,9/12/2020
3041,Davis3041,123456,0 Stoughton Junction,3/5/2021
3042,Davis3042,123456,5811 Burning Wood Alley,6/3/2020
3043,Davis3043,123456,978 Pleasure Alley,6/20/2020
3044,Davis3044,123456,018 Crownhardt Point,5/4/2021
3045,Davis3045,123456,605 Forest Run Terrace,9/30/2020
3046,Davis3046,123456,7 Coolidge Circle,5/2/2021
3047,Davis3047,123456,12544 Messerschmidt Plaza,5/20/2020
3048,Davis3048,123456,3 Larry Road,7/20/2020
3049,Davis3049,123456,795 Upham Park,11/3/2020
3050,Davis3050,123456,462 Derek Point,7/10/2020
3051,Davis3051,123456,6 Anniversary Hill,11/11/2020
3052,Davis3052,123456,4544 Hoepker Terrace,9/18/2020
3053,Davis3053,123456,40923 Westerfield Drive,9/27/2020
3054,Davis3054,123456,5 Dexter Junction,6/16/2020
3055,Davis3055,123456,67005 Spenser Plaza,1/8/2021
3056,Davis3056,123456,988 Dapin Drive,8/16/2020
3057,Davis3057,123456,0664 Surrey Terrace,9/10/2020
3058,Davis3058,123456,067 Spohn Parkway,2/23/2021
3059,Davis3059,123456,6 Declaration Terrace,10/18/2020
3060,Davis3060,123456,804 Veith Circle,1/1/2021
3061,Davis3061,123456,91 Moland Park,1/8/2021
3062,Davis3062,123456,4 Gerald Plaza,5/20/2020
3063,Davis3063,123456,68 Stephen Lane,7/12/2020
3064,Davis3064,123456,9 Norway Maple Point,7/13/2020
3065,Davis3065,123456,72774 Main Terrace,12/23/2020
3066,Davis3066,123456,5754 Moose Crossing,10/17/2020
3067,Davis3067,123456,7 Ridge Oak Place,3/29/2021
3068,Davis3068,123456,1 Sunnyside Point,6/29/2020
3069,Davis3069,123456,86798 Valley Edge Alley,5/2/2021
3070,Davis3070,123456,97 Rigney Way,12/29/2020
3071,Davis3071,123456,4479 Hallows Parkway,3/18/2021
3072,Davis3072,123456,216 Straubel Parkway,10/14/2020
3073,Davis3073,123456,69 High Crossing Crossing,1/19/2021
3074,Davis3074,123456,47 Daystar Avenue,4/11/2021
3075,Davis3075,123456,7940 Dayton Avenue,5/24/2020
3076,Davis3076,123456,77 Russell Alley,12/24/2020
3077,Davis3077,123456,4259 Aberg Place,1/25/2021
3078,Davis3078,123456,32 Westerfield Terrace,10/18/2020
3079,Davis3079,123456,3 Randy Terrace,12/15/2020
3080,Davis3080,123456,8527 Hoffman Park,4/19/2021
3081,Davis3081,123456,4722 Artisan Pass,2/6/2021
3082,Davis3082,123456,21 Myrtle Way,5/31/2020
3083,Davis3083,123456,570 Warbler Alley,6/13/2020
3084,Davis3084,123456,67880 Graceland Street,6/13/2020
3085,Davis3085,123456,40 Grim Trail,12/11/2020
3086,Davis3086,123456,8 Rutledge Plaza,4/8/2021
3087,Davis3087,123456,85803 Warrior Park,6/17/2020
3088,Davis3088,123456,7 Acker Street,12/9/2020
3089,Davis3089,123456,30223 Elgar Trail,3/17/2021
3090,Davis3090,123456,5 New Castle Point,4/23/2021
3091,Davis3091,123456,58 Lake View Court,1/16/2021
3092,Davis3092,123456,9736 Cherokee Junction,5/2/2021
3093,Davis3093,123456,92 Village Green Place,11/8/2020
3094,Davis3094,123456,979 Crowley Lane,4/22/2021
3095,Davis3095,123456,1959 Hanover Circle,10/10/2020
3096,Davis3096,123456,49 Toban Center,8/18/2020
3097,Davis3097,123456,9 Northland Road,9/7/2020
3098,Davis3098,123456,47539 Merry Place,8/22/2020
3099,Davis3099,123456,1 Scott Pass,10/18/2020
3100,Davis3100,123456,81303 Haas Street,4/30/2021
3101,Davis3101,123456,70577 Crownhardt Court,8/12/2020
3102,Davis3102,123456,25 Birchwood Pass,9/5/2020
3103,Davis3103,123456,0402 Birchwood Pass,3/6/2021
3104,Davis3104,123456,1 Jenna Point,8/25/2020
3105,Davis3105,123456,31 Coolidge Trail,9/29/2020
3106,Davis3106,123456,9436 Barby Terrace,11/10/2020
3107,Davis3107,123456,580 Manufacturers Pass,11/27/2020
3108,Davis3108,123456,1841 Dwight Avenue,7/26/2020
3109,Davis3109,123456,12201 8th Court,1/21/2021
3110,Davis3110,123456,53984 Russell Place,12/25/2020
3111,Davis3111,123456,02265 Division Lane,3/16/2021
3112,Davis3112,123456,35273 Talmadge Court,12/15/2020
3113,Davis3113,123456,91595 Center Point,10/4/2020
3114,Davis3114,123456,349 Butterfield Drive,3/20/2021
3115,Davis3115,123456,2564 Milwaukee Point,10/29/2020
3116,Davis3116,123456,167 Boyd Crossing,2/19/2021
3117,Davis3117,123456,6 Bunting Street,11/10/2020
3118,Davis3118,123456,1 Westerfield Trail,8/9/2020
3119,Davis3119,123456,99 Randy Hill,3/15/2021
3120,Davis3120,123456,6 Carey Point,6/15/2020
3121,Davis3121,123456,8168 Fordem Trail,10/25/2020
3122,Davis3122,123456,5 Grayhawk Trail,11/22/2020
3123,Davis3123,123456,89 Haas Drive,12/18/2020
3124,Davis3124,123456,4 Walton Place,1/11/2021
3125,Davis3125,123456,2 Holy Cross Street,2/9/2021
3126,Davis3126,123456,6 Washington Trail,9/12/2020
3127,Davis3127,123456,645 High Crossing Street,5/4/2021
3128,Davis3128,123456,52002 Briar Crest Pass,8/13/2020
3129,Davis3129,123456,155 Dakota Junction,1/25/2021
3130,Davis3130,123456,16517 Steensland Trail,2/22/2021
3131,Davis3131,123456,95 Bonner Center,6/12/2020
3132,Davis3132,123456,62714 Derek Plaza,5/29/2020
3133,Davis3133,123456,7149 Warner Hill,2/8/2021
3134,Davis3134,123456,31 Sunfield Crossing,2/11/2021
3135,Davis3135,123456,016 Vermont Terrace,10/19/2020
3136,Davis3136,123456,1383 Corscot Plaza,7/4/2020
3137,Davis3137,123456,8309 Manitowish Alley,8/6/2020
3138,Davis3138,123456,52 Judy Drive,3/14/2021
3139,Davis3139,123456,8 Shasta Point,4/15/2021
3140,Davis3140,123456,430 Claremont Hill,10/13/2020
3141,Davis3141,123456,5 Russell Avenue,4/3/2021
3142,Davis3142,123456,17 Mendota Street,9/26/2020
3143,Davis3143,123456,2319 Golf Center,7/12/2020
3144,Davis3144,123456,75 Hoepker Circle,10/21/2020
3145,Davis3145,123456,7 Lillian Park,11/3/2020
3146,Davis3146,123456,9176 Stang Place,7/31/2020
3147,Davis3147,123456,9 Sheridan Junction,8/23/2020
3148,Davis3148,123456,24 Ruskin Pass,10/21/2020
3149,Davis3149,123456,4 Melody Street,2/23/2021
3150,Davis3150,123456,506 Cambridge Avenue,7/24/2020
3151,Davis3151,123456,48 Bellgrove Trail,4/17/2021
3152,Davis3152,123456,05 Vermont Avenue,11/20/2020
3153,Davis3153,123456,51734 Waxwing Hill,10/7/2020
3154,Davis3154,123456,22395 Hoffman Pass,9/10/2020
3155,Davis3155,123456,685 Annamark Hill,5/23/2020
3156,Davis3156,123456,090 Stoughton Pass,3/21/2021
3157,Davis3157,123456,965 Miller Drive,5/5/2021
3158,Davis3158,123456,44683 Lukken Drive,5/5/2021
3159,Davis3159,123456,45554 Mcbride Hill,5/30/2020
3160,Davis3160,123456,99 Reindahl Court,6/23/2020
3161,Davis3161,123456,16 Village Green Trail,2/11/2021
3162,Davis3162,123456,73408 Knutson Plaza,4/8/2021
3163,Davis3163,123456,30496 Kropf Alley,10/31/2020
3164,Davis3164,123456,69 Shoshone Avenue,10/28/2020
3165,Davis3165,123456,5 Homewood Point,8/4/2020
3166,Davis3166,123456,1439 John Wall Plaza,5/8/2021
3167,Davis3167,123456,2468 Trailsway Circle,5/7/2021
3168,Davis3168,123456,84 Texas Plaza,6/27/2020
3169,Davis3169,123456,04 Johnson Parkway,10/12/2020
3170,Davis3170,123456,0496 Sachs Crossing,11/6/2020
3171,Davis3171,123456,6 Vidon Plaza,2/24/2021
3172,Davis3172,123456,4 Dakota Park,2/16/2021
3173,Davis3173,123456,47 Hagan Court,7/17/2020
3174,Davis3174,123456,2 Tony Drive,5/28/2020
3175,Davis3175,123456,4908 Dexter Parkway,1/20/2021
3176,Davis3176,123456,614 Lunder Point,7/16/2020
3177,Davis3177,123456,8256 Clyde Gallagher Junction,10/19/2020
3178,Davis3178,123456,08 Bultman Avenue,3/15/2021
3179,Davis3179,123456,40 Blue Bill Park Junction,9/19/2020
3180,Davis3180,123456,3 Heffernan Way,6/11/2020
3181,Davis3181,123456,7832 Grayhawk Street,7/30/2020
3182,Davis3182,123456,8 Melody Pass,9/15/2020
3183,Davis3183,123456,95364 Roxbury Plaza,6/26/2020
3184,Davis3184,123456,45135 Grasskamp Road,4/7/2021
3185,Davis3185,123456,3308 Sheridan Drive,11/17/2020
3186,Davis3186,123456,739 Hovde Plaza,7/6/2020
3187,Davis3187,123456,5717 Lakeland Plaza,2/27/2021
3188,Davis3188,123456,0823 Maple Pass,9/13/2020
3189,Davis3189,123456,0 Elka Trail,5/24/2020
3190,Davis3190,123456,8 Ramsey Junction,8/20/2020
3191,Davis3191,123456,23 Merry Lane,11/23/2020
3192,Davis3192,123456,33939 Southridge Lane,6/28/2020
3193,Davis3193,123456,02979 Hauk Hill,5/7/2021
3194,Davis3194,123456,1800 Donald Junction,9/21/2020
3195,Davis3195,123456,23036 Scoville Parkway,12/12/2020
3196,Davis3196,123456,40 Judy Avenue,8/7/2020
3197,Davis3197,123456,6 Pierstorff Terrace,4/2/2021
3198,Davis3198,123456,49366 Graedel Street,2/18/2021
3199,Davis3199,123456,23 Dawn Park,5/21/2020
3200,Davis3200,123456,0165 Hallows Avenue,4/22/2021
3201,Davis3201,123456,345 Dottie Trail,8/1/2020
3202,Davis3202,123456,7648 Sunfield Plaza,1/4/2021
3203,Davis3203,123456,62772 Scofield Plaza,4/5/2021
3204,Davis3204,123456,7 Hauk Center,12/4/2020
3205,Davis3205,123456,87373 Old Gate Road,12/7/2020
3206,Davis3206,123456,46511 Novick Park,9/23/2020
3207,Davis3207,123456,1543 Blackbird Lane,9/18/2020
3208,Davis3208,123456,4 Magdeline Court,2/5/2021
3209,Davis3209,123456,43727 Straubel Point,12/13/2020
3210,Davis3210,123456,8 Pleasure Alley,5/1/2021
3211,Davis3211,123456,3831 7th Crossing,4/16/2021
3212,Davis3212,123456,32 Debra Terrace,11/2/2020
3213,Davis3213,123456,9 Scoville Parkway,3/22/2021
3214,Davis3214,123456,15 Westend Junction,5/18/2020
3215,Davis3215,123456,67 Lunder Road,6/28/2020
3216,Davis3216,123456,305 Iowa Drive,2/26/2021
3217,Davis3217,123456,90 Acker Road,7/29/2020
3218,Davis3218,123456,6 Anzinger Alley,11/21/2020
3219,Davis3219,123456,9044 Nevada Way,5/21/2020
3220,Davis3220,123456,99 Blaine Drive,4/6/2021
3221,Davis3221,123456,02687 Elgar Pass,3/27/2021
3222,Davis3222,123456,9 Roxbury Place,3/24/2021
3223,Davis3223,123456,877 Parkside Circle,7/24/2020
3224,Davis3224,123456,5317 Toban Plaza,7/16/2020
3225,Davis3225,123456,7 Chive Crossing,9/26/2020
3226,Davis3226,123456,0790 Prairie Rose Crossing,10/30/2020
3227,Davis3227,123456,2 Florence Circle,3/11/2021
3228,Davis3228,123456,779 Declaration Junction,3/23/2021
3229,Davis3229,123456,082 Kedzie Alley,12/11/2020
3230,Davis3230,123456,91 Onsgard Lane,6/9/2020
3231,Davis3231,123456,652 Loeprich Crossing,4/11/2021
3232,Davis3232,123456,28 Dakota Street,11/1/2020
3233,Davis3233,123456,66505 Carberry Point,5/5/2021
3234,Davis3234,123456,09 Porter Plaza,6/23/2020
3235,Davis3235,123456,892 Mcguire Junction,1/29/2021
3236,Davis3236,123456,096 Vidon Plaza,5/6/2021
3237,Davis3237,123456,45 Caliangt Circle,5/19/2020
3238,Davis3238,123456,520 Heffernan Center,8/27/2020
3239,Davis3239,123456,57039 Westerfield Way,6/21/2020
3240,Davis3240,123456,616 Thackeray Alley,5/17/2021
3241,Davis3241,123456,017 Fairfield Lane,6/15/2020
3242,Davis3242,123456,77578 Bartelt Place,6/20/2020
3243,Davis3243,123456,726 Sherman Park,3/1/2021
3244,Davis3244,123456,44222 Novick Circle,6/25/2020
3245,Davis3245,123456,109 Dawn Pass,9/17/2020
3246,Davis3246,123456,20376 Pine View Lane,9/5/2020
3247,Davis3247,123456,7621 Clarendon Street,10/24/2020
3248,Davis3248,123456,2457 Chive Parkway,12/25/2020
3249,Davis3249,123456,540 Morning Alley,6/5/2020
3250,Davis3250,123456,679 Kingsford Court,11/27/2020
3251,Davis3251,123456,05 Kropf Street,6/27/2020
3252,Davis3252,123456,94 Grim Court,5/6/2021
3253,Davis3253,123456,1341 Rutledge Drive,6/27/2020
3254,Davis3254,123456,29948 Waubesa Park,11/1/2020
3255,Davis3255,123456,9773 Parkside Avenue,11/27/2020
3256,Davis3256,123456,98 5th Junction,11/2/2020
3257,Davis3257,123456,62249 Cherokee Terrace,4/25/2021
3258,Davis3258,123456,3 Summerview Place,5/26/2020
3259,Davis3259,123456,461 Ridgeview Crossing,12/22/2020
3260,Davis3260,123456,584 Upham Plaza,8/17/2020
3261,Davis3261,123456,4369 Dawn Hill,2/18/2021
