buyer_id,username,passwd,address,c_time
3082,Barry3082,1234,23572 Blaine Hill,5/31/2020
3083,Barry3083,1234,53139 Nova Plaza,6/13/2020
3084,Barry3084,1234,72 Spohn Hill,6/13/2020
3085,Barry3085,1234,129 Anderson Court,12/11/2020
3086,Barry3086,1234,58607 Farragut Road,4/8/2021
3087,Barry3087,1234,59882 Debra Center,6/17/2020
3088,Barry3088,1234,318 Fisk Terrace,12/9/2020
3089,Barry3089,1234,2495 Sunnyside Junction,3/17/2021
3090,Barry3090,1234,2 Hollow Ridge Court,4/23/2021
3091,Barry3091,1234,310 Esch Crossing,1/16/2021
3092,Barry3092,1234,7 Transport Road,5/2/2021
3093,Barry3093,1234,4377 Knutson Hill,11/8/2020
3094,Barry3094,1234,82 Sachs Park,4/22/2021
3095,Barry3095,1234,9 Buena Vista Lane,10/10/2020
3096,Barry3096,1234,401 Mayfield Road,8/18/2020
3097,Barry3097,1234,3 Dovetail Plaza,9/7/2020
3098,Barry3098,1234,5823 Stuart Lane,8/22/2020
3099,Barry3099,1234,22120 Warner Place,10/18/2020
3100,Barry3100,1234,6528 Schlimgen Parkway,4/30/2021
3101,Barry3101,1234,678 Drewry Pass,8/12/2020
3102,Barry3102,1234,1 Express Plaza,9/5/2020
3103,Barry3103,1234,7 Moose Avenue,3/6/2021
3104,Barry3104,1234,2298 Fallview Crossing,8/25/2020
3105,Barry3105,1234,44551 Corscot Pass,9/29/2020
3106,Barry3106,1234,49 Melby Pass,11/10/2020
3107,Barry3107,1234,2794 Golf Course Hill,11/27/2020
3108,Barry3108,1234,164 Morning Junction,7/26/2020
3109,Barry3109,1234,34661 Warbler Park,1/21/2021
3110,Barry3110,1234,5 Monument Street,12/25/2020
3111,Barry3111,1234,297 Di Loreto Parkway,3/16/2021
3112,Barry3112,1234,167 Kim Park,12/15/2020
3113,Barry3113,1234,7 Anderson Crossing,10/4/2020
3114,Barry3114,1234,04638 Autumn Leaf Terrace,3/20/2021
3115,Barry3115,1234,21357 Kipling Hill,10/29/2020
3116,Barry3116,1234,50 Lotheville Parkway,2/19/2021
3117,Barry3117,1234,5 Dryden Junction,11/10/2020
3118,Barry3118,1234,388 Lighthouse Bay Circle,8/9/2020
3119,Barry3119,1234,09032 Old Gate Circle,3/15/2021
3120,Barry3120,1234,276 Sheridan Crossing,6/15/2020
3121,Barry3121,1234,7874 Sachs Center,10/25/2020
3122,Barry3122,1234,302 Merchant Plaza,11/22/2020
3123,Barry3123,1234,2452 Surrey Drive,12/18/2020
3124,Barry3124,1234,211 Melvin Way,1/11/2021
3125,Barry3125,1234,7 Jenna Park,2/9/2021
3126,Barry3126,1234,39 Arapahoe Center,9/12/2020
3127,Barry3127,1234,8814 Farragut Point,5/4/2021
3128,Barry3128,1234,9510 Mariners Cove Drive,8/13/2020
3129,Barry3129,1234,110 Crescent Oaks Lane,1/25/2021
3130,Barry3130,1234,97 Boyd Crossing,2/22/2021
3131,Barry3131,1234,59 Arkansas Drive,6/12/2020
3132,Barry3132,1234,219 Bluestem Parkway,5/29/2020
3133,Barry3133,1234,1 Carberry Hill,2/8/2021
3134,Barry3134,1234,94349 Tony Terrace,2/11/2021
3135,Barry3135,1234,07385 American Ash Trail,10/19/2020
3136,Barry3136,1234,4991 Monterey Center,7/4/2020
3137,Barry3137,1234,902 Hanson Court,8/6/2020
3138,Barry3138,1234,65518 Anhalt Alley,3/14/2021
3139,Barry3139,1234,0 Warrior Hill,4/15/2021
3140,Barry3140,1234,72463 Hazelcrest Road,10/13/2020
3141,Barry3141,1234,559 Derek Trail,4/3/2021
3142,Barry3142,1234,6405 Waxwing Circle,9/26/2020
3143,Barry3143,1234,8697 Victoria Point,7/12/2020
3144,Barry3144,1234,2 Oakridge Terrace,10/21/2020
3145,Barry3145,1234,862 Blackbird Avenue,11/3/2020
3146,Barry3146,1234,42296 Sachtjen Alley,7/31/2020
3147,Barry3147,1234,60 Jenifer Road,8/23/2020
3148,Barry3148,1234,23123 Golf Course Park,10/21/2020
3149,Barry3149,1234,6161 Charing Cross Center,2/23/2021
3150,Barry3150,1234,67 Del Mar Terrace,7/24/2020
3151,Barry3151,1234,4 Eagan Drive,4/17/2021
3152,Barry3152,1234,7462 Bunker Hill Way,11/20/2020
3153,Barry3153,1234,05964 Haas Plaza,10/7/2020
3154,Barry3154,1234,5091 East Drive,9/10/2020
3155,Barry3155,1234,2216 Northview Hill,5/23/2020
3156,Barry3156,1234,456 Carioca Drive,3/21/2021
3157,Barry3157,1234,831 Graedel Junction,5/5/2021
3158,Barry3158,1234,3138 Fieldstone Way,5/5/2021
3159,Barry3159,1234,156 Susan Center,5/30/2020
3160,Barry3160,1234,6394 Evergreen Plaza,6/23/2020
3161,Barry3161,1234,53790 Acker Road,2/11/2021
3162,Barry3162,1234,2 Carey Center,4/8/2021
3163,Barry3163,1234,9532 Mosinee Way,10/31/2020
3164,Barry3164,1234,4740 West Circle,10/28/2020
3165,Barry3165,1234,08175 Sycamore Crossing,8/4/2020
3166,Barry3166,1234,81 Donald Plaza,5/8/2021
3167,Barry3167,1234,36 Melvin Court,5/7/2021
3168,Barry3168,1234,364 Cardinal Lane,6/27/2020
3169,Barry3169,1234,6592 Mccormick Crossing,10/12/2020
3170,Barry3170,1234,6588 Ridge Oak Street,11/6/2020
3171,Barry3171,1234,54 Talisman Road,2/24/2021
3172,Barry3172,1234,033 Shopko Terrace,2/16/2021
3173,Barry3173,1234,5 Pleasure Alley,7/17/2020
3174,Barry3174,1234,13 Vernon Pass,5/28/2020
3175,Barry3175,1234,47999 Parkside Parkway,1/20/2021
3176,Barry3176,1234,559 Eliot Place,7/16/2020
3177,Barry3177,1234,9761 Schlimgen Parkway,10/19/2020
3178,Barry3178,1234,0 Ruskin Road,3/15/2021
3179,Barry3179,1234,330 Pierstorff Avenue,9/19/2020
3180,Barry3180,1234,01 Packers Avenue,6/11/2020
3181,Barry3181,1234,31 Walton Hill,7/30/2020
3182,Barry3182,1234,6132 Harbort Park,9/15/2020
3183,Barry3183,1234,18 Northland Alley,6/26/2020
3184,Barry3184,1234,9807 Mosinee Circle,4/7/2021
3185,Barry3185,1234,7199 Buell Place,11/17/2020
3186,Barry3186,1234,15057 Redwing Avenue,7/6/2020
3187,Barry3187,1234,7 Mitchell Place,2/27/2021
3188,Barry3188,1234,744 Bellgrove Street,9/13/2020
3189,Barry3189,1234,65747 Red Cloud Hill,5/24/2020
3190,Barry3190,1234,4 Lukken Street,8/20/2020
3191,Barry3191,1234,351 Quincy Terrace,11/23/2020
3192,Barry3192,1234,8118 Roxbury Junction,6/28/2020
3193,Barry3193,1234,92704 Northland Court,5/7/2021
3194,Barry3194,1234,27 Sunnyside Court,9/21/2020
3195,Barry3195,1234,40170 Mosinee Drive,12/12/2020
3196,Barry3196,1234,1 5th Parkway,8/7/2020
3197,Barry3197,1234,16967 Monterey Terrace,4/2/2021
3198,Barry3198,1234,7 Carberry Trail,2/18/2021
3199,Barry3199,1234,33838 Bayside Lane,5/21/2020
3200,Barry3200,1234,44942 Northwestern Lane,4/22/2021
3201,Barry3201,1234,9 Montana Park,8/1/2020
3202,Barry3202,1234,5354 Westport Street,1/4/2021
3203,Barry3203,1234,386 Ohio Point,4/5/2021
3204,Barry3204,1234,4 Muir Road,12/4/2020
3205,Barry3205,1234,855 Kensington Circle,12/7/2020
3206,Barry3206,1234,50 Pierstorff Road,9/23/2020
3207,Barry3207,1234,06 Manley Pass,9/18/2020
3208,Barry3208,1234,317 Marcy Drive,2/5/2021
3209,Barry3209,1234,93 Sunnyside Plaza,12/13/2020
3210,Barry3210,1234,518 Stuart Crossing,5/1/2021
3211,Barry3211,1234,2 Rutledge Pass,4/16/2021
3212,Barry3212,1234,53744 Bultman Point,11/2/2020
3213,Barry3213,1234,463 Division Terrace,3/22/2021
3214,Barry3214,1234,9 Northland Terrace,5/18/2020
3215,Barry3215,1234,68910 Briar Crest Center,6/28/2020
3216,Barry3216,1234,9490 Briar Crest Road,2/26/2021
3217,Barry3217,1234,38 Brickson Park Circle,7/29/2020
3218,Barry3218,1234,2 Pawling Terrace,11/21/2020
3219,Barry3219,1234,75 Canary Center,5/21/2020
3220,Barry3220,1234,1 Holy Cross Point,4/6/2021
3221,Barry3221,1234,31 Melody Crossing,3/27/2021
3222,Barry3222,1234,697 Mallard Junction,3/24/2021
3223,Barry3223,1234,3403 Upham Crossing,7/24/2020
3224,Barry3224,1234,976 Gateway Park,7/16/2020
3225,Barry3225,1234,3323 Vahlen Way,9/26/2020
3226,Barry3226,1234,46001 Doe Crossing Street,10/30/2020
3227,Barry3227,1234,296 Wayridge Court,3/11/2021
3228,Barry3228,1234,1220 Blue Bill Park Pass,3/23/2021
3229,Barry3229,1234,6154 Ilene Street,12/11/2020
3230,Barry3230,1234,428 Blaine Street,6/9/2020
3231,Barry3231,1234,767 Continental Court,4/11/2021
3232,Barry3232,1234,54 Valley Edge Parkway,11/1/2020
3233,Barry3233,1234,6666 Badeau Junction,5/5/2021
3234,Barry3234,1234,3 Schlimgen Circle,6/23/2020
3235,Barry3235,1234,51 Prairie Rose Trail,1/29/2021
3236,Barry3236,1234,284 Scofield Alley,5/6/2021
3237,Barry3237,1234,301 Duke Hill,5/19/2020
3238,Barry3238,1234,598 American Avenue,8/27/2020
3239,Barry3239,1234,9 Summerview Junction,6/21/2020
3240,Barry3240,1234,2 Monterey Hill,5/17/2021
3241,Barry3241,1234,46 6th Place,6/15/2020
3242,Barry3242,1234,3 Cardinal Terrace,6/20/2020
3243,Barry3243,1234,6505 Holy Cross Terrace,3/1/2021
3244,Barry3244,1234,37 Fairfield Drive,6/25/2020
3245,Barry3245,1234,8 Truax Circle,9/17/2020
3246,Barry3246,1234,7 Briar Crest Alley,9/5/2020
3247,Barry3247,1234,79016 Southridge Hill,10/24/2020
3248,Barry3248,1234,5 Becker Crossing,12/25/2020
3249,Barry3249,1234,27012 Sunbrook Parkway,6/5/2020
3250,Barry3250,1234,7808 Mockingbird Place,11/27/2020
3251,Barry3251,1234,3290 Superior Plaza,6/27/2020
3252,Barry3252,1234,8002 Forster Park,5/6/2021
3253,Barry3253,1234,70 Fieldstone Street,6/27/2020
3254,Barry3254,1234,43712 Vidon Road,11/1/2020
3255,Barry3255,1234,04307 Victoria Way,11/27/2020
3256,Barry3256,1234,7760 Golf View Circle,11/2/2020
3257,Barry3257,1234,94625 Mariners Cove Drive,4/25/2021
3258,Barry3258,1234,72 Rowland Crossing,5/26/2020
3259,Barry3259,1234,4755 Hoepker Drive,12/22/2020
3260,Barry3260,1234,100 Continental Center,8/17/2020
3261,Barry3261,1234,338 Prairieview Drive,2/18/2021
3262,Barry3262,1234,025 Pepper Wood Pass,12/7/2020
3263,Barry3263,1234,1442 Lakewood Point,3/30/2021
3264,Barry3264,1234,580 Dapin Road,7/18/2020
3265,Barry3265,1234,6 Claremont Road,10/4/2020
3266,Barry3266,1234,2 Anderson Street,10/10/2020
3267,Barry3267,1234,632 Farwell Center,3/6/2021
3268,Barry3268,1234,11163 Warrior Lane,8/7/2020
3269,Barry3269,1234,42 Mandrake Hill,5/25/2020
3270,Barry3270,1234,61342 Darwin Trail,2/20/2021
3271,Barry3271,1234,57601 Mariners Cove Junction,11/8/2020
3272,Barry3272,1234,93185 Dapin Plaza,11/3/2020
3273,Barry3273,1234,87973 Doe Crossing Avenue,7/13/2020
3274,Barry3274,1234,72 Carberry Center,3/21/2021
3275,Barry3275,1234,2944 Comanche Junction,7/4/2020
3276,Barry3276,1234,970 Leroy Terrace,5/6/2021
3277,Barry3277,1234,5432 Ohio Lane,4/6/2021
3278,Barry3278,1234,97647 Red Cloud Trail,8/13/2020
3279,Barry3279,1234,534 Pine View Way,1/20/2021
3280,Barry3280,1234,9 Moulton Road,9/10/2020
3281,Barry3281,1234,652 Oneill Pass,9/30/2020
3282,Barry3282,1234,19185 Oak Park,11/29/2020
3283,Barry3283,1234,189 Killdeer Lane,2/4/2021
3284,Barry3284,1234,4 Mallory Drive,4/12/2021
3285,Barry3285,1234,7 Starling Parkway,5/19/2020
3286,Barry3286,1234,30 Knutson Circle,9/11/2020
3287,Barry3287,1234,80 Lukken Center,12/20/2020
3288,Barry3288,1234,53 Sutteridge Junction,3/1/2021
3289,Barry3289,1234,6580 Shoshone Way,3/23/2021
3290,Barry3290,1234,36 Weeping Birch Parkway,2/24/2021
3291,Barry3291,1234,6753 Main Point,4/30/2021
3292,Barry3292,1234,7212 Goodland Terrace,7/14/2020
3293,Barry3293,1234,95039 Melody Lane,10/20/2020
3294,Barry3294,1234,23 Bunker Hill Place,4/11/2021
3295,Barry3295,1234,439 Lerdahl Way,10/14/2020
3296,Barry3296,1234,88 Chive Alley,6/26/2020
3297,Barry3297,1234,61821 Manley Crossing,6/8/2020
3298,Barry3298,1234,5115 Nelson Alley,11/21/2020
3299,Barry3299,1234,8616 Starling Trail,6/10/2020
3300,Barry3300,1234,52170 East Junction,6/6/2020
3301,Barry3301,1234,02162 Ramsey Hill,7/7/2020
3302,Barry3302,1234,46276 Arizona Alley,11/19/2020
3303,Barry3303,1234,19412 Columbus Place,2/25/2021
3304,Barry3304,1234,45047 Lawn Pass,3/3/2021
3305,Barry3305,1234,8 Pennsylvania Place,7/31/2020
3306,Barry3306,1234,3 Fairview Terrace,12/29/2020
3307,Barry3307,1234,98452 Northport Center,7/12/2020
3308,Barry3308,1234,5 3rd Center,12/19/2020
3309,Barry3309,1234,483 Kipling Alley,12/21/2020
3310,Barry3310,1234,32107 Mayer Park,11/23/2020
3311,Barry3311,1234,79317 Sachs Hill,11/25/2020
3312,Barry3312,1234,97531 Golf View Way,6/5/2020
3313,Barry3313,1234,6 Hayes Park,3/8/2021
3314,Barry3314,1234,37 American Avenue,7/28/2020
3315,Barry3315,1234,40 Warner Circle,10/24/2020
3316,Barry3316,1234,26 Dorton Road,2/22/2021
3317,Barry3317,1234,6 Summer Ridge Crossing,4/29/2021
3318,Barry3318,1234,9 Loomis Crossing,3/11/2021
3319,Barry3319,1234,07 Buhler Circle,12/14/2020
3320,Barry3320,1234,026 Hallows Street,2/25/2021
3321,Barry3321,1234,7638 Linden Pass,11/7/2020
3322,Barry3322,1234,0 Cordelia Way,1/24/2021
3323,Barry3323,1234,1795 David Park,9/3/2020
3324,Barry3324,1234,743 Hoepker Point,8/8/2020
3325,Barry3325,1234,09 Oakridge Plaza,10/29/2020
3326,Barry3326,1234,2733 Elmside Parkway,8/12/2020
3327,Barry3327,1234,4 Almo Center,10/25/2020
3328,Barry3328,1234,32886 Autumn Leaf Parkway,3/15/2021
3329,Barry3329,1234,80599 Granby Parkway,4/9/2021
3330,Barry3330,1234,969 Grayhawk Avenue,12/9/2020
3331,Barry3331,1234,58 Westridge Parkway,4/1/2021
3332,Barry3332,1234,1 Sunbrook Terrace,10/6/2020
3333,Barry3333,1234,2265 Debs Junction,8/24/2020
3334,Barry3334,1234,9440 Service Circle,4/4/2021
3335,Barry3335,1234,474 Dahle Drive,12/12/2020
3336,Barry3336,1234,80 Bartelt Parkway,2/8/2021
3337,Barry3337,1234,446 Granby Crossing,8/17/2020
3338,Barry3338,1234,8 Macpherson Park,2/28/2021
3339,Barry3339,1234,00166 Oak Valley Terrace,10/23/2020
3340,Barry3340,1234,77503 Hintze Hill,8/24/2020
3341,Barry3341,1234,6965 8th Crossing,12/23/2020
3342,Barry3342,1234,5 Oneill Court,7/7/2020
3343,Barry3343,1234,27 Shelley Plaza,6/29/2020
3344,Barry3344,1234,5212 Columbus Street,1/4/2021
3345,Barry3345,1234,4 Prentice Junction,6/4/2020
3346,Barry3346,1234,43802 Rigney Circle,3/26/2021
3347,Barry3347,1234,2789 Green Junction,6/11/2020
3348,Barry3348,1234,7 Northfield Terrace,4/17/2021
3349,Barry3349,1234,128 Sachtjen Plaza,11/4/2020
3350,Barry3350,1234,60571 Cody Alley,11/19/2020
3351,Barry3351,1234,7454 Kropf Avenue,8/9/2020
3352,Barry3352,1234,97288 Cherokee Crossing,4/5/2021
3353,Barry3353,1234,1 Rigney Terrace,10/25/2020
3354,Barry3354,1234,33730 Vahlen Center,12/22/2020
3355,Barry3355,1234,6 Dovetail Pass,6/16/2020
3356,Barry3356,1234,589 Twin Pines Court,1/3/2021
3357,Barry3357,1234,0434 Columbus Pass,3/15/2021
3358,Barry3358,1234,36 Brickson Park Center,6/8/2020
3359,Barry3359,1234,9290 American Lane,11/10/2020
3360,Barry3360,1234,8064 Independence Circle,1/19/2021
3361,Barry3361,1234,15 Aberg Alley,5/7/2021
3362,Barry3362,1234,046 Barnett Road,12/3/2020
3363,Barry3363,1234,80 Hoepker Trail,11/24/2020
3364,Barry3364,1234,2212 Boyd Plaza,8/26/2020
3365,Barry3365,1234,1 Golden Leaf Terrace,12/8/2020
3366,Barry3366,1234,4442 Northwestern Junction,11/15/2020
3367,Barry3367,1234,929 Karstens Parkway,3/16/2021
3368,Barry3368,1234,2601 New Castle Terrace,4/18/2021
3369,Barry3369,1234,75 Lerdahl Circle,2/7/2021
3370,Barry3370,1234,71 Service Circle,10/19/2020
3371,Barry3371,1234,0 Doe Crossing Street,11/26/2020
3372,Barry3372,1234,290 Lakewood Gardens Circle,5/7/2021
3373,Barry3373,1234,72607 Dapin Pass,8/22/2020
3374,Barry3374,1234,265 Old Shore Parkway,10/4/2020
3375,Barry3375,1234,928 Grasskamp Hill,1/11/2021
3376,Barry3376,1234,72112 Algoma Street,7/31/2020
3377,Barry3377,1234,0380 Atwood Parkway,8/22/2020
3378,Barry3378,1234,09819 Reinke Hill,4/3/2021
3379,Barry3379,1234,0 Leroy Parkway,2/8/2021
3380,Barry3380,1234,4 Ronald Regan Crossing,8/11/2020
3381,Barry3381,1234,934 Pepper Wood Lane,2/19/2021
3382,Barry3382,1234,65635 Algoma Center,11/9/2020
3383,Barry3383,1234,4 Golden Leaf Court,11/12/2020
3384,Barry3384,1234,27448 Summer Ridge Alley,10/5/2020
3385,Barry3385,1234,5781 Hallows Road,11/18/2020
3386,Barry3386,1234,181 Anhalt Plaza,7/10/2020
3387,Barry3387,1234,5720 Valley Edge Center,1/2/2021
3388,Barry3388,1234,22 Thierer Hill,6/13/2020
3389,Barry3389,1234,135 Hanson Lane,12/24/2020
3390,Barry3390,1234,48 Lunder Trail,10/28/2020
3391,Barry3391,1234,73 Reindahl Lane,10/22/2020
3392,Barry3392,1234,4 Elgar Junction,2/3/2021
3393,Barry3393,1234,229 Talisman Crossing,2/7/2021
3394,Barry3394,1234,3 Warner Lane,8/9/2020
3395,Barry3395,1234,67604 Spohn Crossing,5/5/2021
3396,Barry3396,1234,252 Bowman Avenue,4/24/2021
3397,Barry3397,1234,85360 Monica Street,10/27/2020
3398,Barry3398,1234,4 South Place,10/3/2020
3399,Barry3399,1234,1319 Nova Drive,5/28/2020
3400,Barry3400,1234,28 Loomis Road,6/27/2020
3401,Barry3401,1234,3220 Onsgard Plaza,2/2/2021
3402,Barry3402,1234,617 Golf Avenue,3/14/2021
3403,Barry3403,1234,89 Briar Crest Alley,8/22/2020
3404,Barry3404,1234,8884 Rockefeller Alley,12/9/2020
3405,Barry3405,1234,913 Forster Plaza,1/28/2021
3406,Barry3406,1234,094 Swallow Way,3/23/2021
3407,Barry3407,1234,3 Merrick Alley,3/31/2021
3408,Barry3408,1234,06348 Onsgard Plaza,7/24/2020
3409,Barry3409,1234,365 Grasskamp Road,11/27/2020
3410,Barry3410,1234,18707 Wayridge Trail,7/13/2020
3411,Barry3411,1234,69 Lunder Circle,2/17/2021
3412,Barry3412,1234,79 La Follette Park,8/13/2020
3413,Barry3413,1234,01416 Trailsway Place,6/16/2020
3414,Barry3414,1234,0239 Kenwood Alley,8/28/2020
3415,Barry3415,1234,3405 Harper Terrace,11/20/2020
3416,Barry3416,1234,1 Grayhawk Avenue,11/12/2020
3417,Barry3417,1234,884 Holy Cross Park,11/18/2020
3418,Barry3418,1234,4159 Dakota Place,11/29/2020
3419,Barry3419,1234,673 Myrtle Avenue,12/26/2020
3420,Barry3420,1234,1 Golf Parkway,11/12/2020
3421,Barry3421,1234,92594 Bayside Point,9/16/2020
3422,Barry3422,1234,3 Orin Way,5/17/2021
3423,Barry3423,1234,860 Westend Parkway,11/23/2020
3424,Barry3424,1234,46821 Russell Alley,11/18/2020
3425,Barry3425,1234,13764 Northridge Terrace,4/25/2021
3426,Barry3426,1234,871 Mendota Pass,8/7/2020
3427,Barry3427,1234,3 Butternut Park,10/15/2020
3428,Barry3428,1234,01356 Carberry Court,12/27/2020
3429,Barry3429,1234,980 Springview Center,7/26/2020
3430,Barry3430,1234,887 Namekagon Junction,2/7/2021
3431,Barry3431,1234,94 Main Place,5/2/2021
3432,Barry3432,1234,4673 Fallview Junction,2/21/2021
3433,Barry3433,1234,33274 Hauk Junction,5/2/2021
3434,Barry3434,1234,8 Logan Street,12/7/2020
3435,Barry3435,1234,500 Clarendon Crossing,4/11/2021
3436,Barry3436,1234,738 Village Avenue,8/23/2020
3437,Barry3437,1234,64167 Del Sol Way,10/2/2020
3438,Barry3438,1234,332 Prairieview Lane,6/18/2020
3439,Barry3439,1234,9794 Heffernan Trail,1/16/2021
3440,Barry3440,1234,690 Sullivan Center,11/8/2020
3441,Barry3441,1234,37583 3rd Point,7/29/2020
3442,Barry3442,1234,884 Red Cloud Avenue,5/14/2021
3443,Barry3443,1234,11 Elgar Hill,10/14/2020
3444,Barry3444,1234,6817 Spenser Circle,4/1/2021
3445,Barry3445,1234,84 Pawling Hill,10/20/2020
3446,Barry3446,1234,82208 Talisman Crossing,9/8/2020
3447,Barry3447,1234,68622 Bayside Circle,9/16/2020
3448,Barry3448,1234,96753 Farragut Lane,12/15/2020
3449,Barry3449,1234,7 Fulton Pass,9/3/2020
3450,Barry3450,1234,6 Scoville Plaza,8/24/2020
3451,Barry3451,1234,86 Comanche Trail,2/21/2021
3452,Barry3452,1234,3 Buena Vista Road,10/6/2020
3453,Barry3453,1234,47 Hoepker Street,10/28/2020
3454,Barry3454,1234,225 Gulseth Center,4/27/2021
3455,Barry3455,1234,3847 Waubesa Way,4/1/2021
3456,Barry3456,1234,57624 Sunbrook Drive,4/3/2021
3457,Barry3457,1234,2685 New Castle Terrace,10/20/2020
3458,Barry3458,1234,99815 Derek Way,11/7/2020
3459,Barry3459,1234,05043 Meadow Valley Center,7/15/2020
3460,Barry3460,1234,58159 Laurel Pass,8/23/2020
3461,Barry3461,1234,42 Elmside Drive,7/12/2020
3462,Barry3462,1234,10609 3rd Crossing,10/24/2020
3463,Barry3463,1234,3 Dennis Place,4/27/2021
3464,Barry3464,1234,96 Kings Plaza,11/30/2020
3465,Barry3465,1234,122 Artisan Lane,3/23/2021
3466,Barry3466,1234,448 Spaight Hill,7/13/2020
3467,Barry3467,1234,2 Utah Place,11/15/2020
3468,Barry3468,1234,94245 Londonderry Place,6/22/2020
3469,Barry3469,1234,58652 Haas Center,4/3/2021
3470,Barry3470,1234,33 Donald Junction,2/4/2021
3471,Barry3471,1234,4 Dawn Crossing,8/25/2020
3472,Barry3472,1234,04394 Buhler Pass,2/10/2021
3473,Barry3473,1234,2151 Pepper Wood Drive,7/21/2020
3474,Barry3474,1234,82745 Union Lane,5/30/2020
3475,Barry3475,1234,3 Annamark Trail,12/5/2020
3476,Barry3476,1234,243 Marcy Park,12/6/2020
3477,Barry3477,1234,9734 Porter Point,1/30/2021
3478,Barry3478,1234,5234 Trailsway Point,6/4/2020
3479,Barry3479,1234,393 Walton Lane,1/23/2021
3480,Barry3480,1234,1 Starling Way,8/28/2020
3481,Barry3481,1234,39327 Dorton Point,9/23/2020
3482,Barry3482,1234,85 Trailsway Trail,3/13/2021
3483,Barry3483,1234,8 Scoville Crossing,1/15/2021
3484,Barry3484,1234,07 Spenser Point,4/11/2021
3485,Barry3485,1234,51222 Russell Way,7/31/2020
3486,Barry3486,1234,4 Tomscot Center,6/22/2020
3487,Barry3487,1234,39 Northridge Parkway,6/3/2020
3488,Barry3488,1234,966 Anzinger Drive,1/20/2021
3489,Barry3489,1234,31304 American Junction,5/24/2020
3490,Barry3490,1234,0100 Raven Park,3/21/2021
3491,Barry3491,1234,696 Badeau Avenue,12/23/2020
3492,Barry3492,1234,8 Cascade Avenue,12/2/2020
3493,Barry3493,1234,7969 Utah Trail,2/20/2021
3494,Barry3494,1234,5553 Manufacturers Plaza,9/21/2020
3495,Barry3495,1234,7 Dorton Road,12/22/2020
3496,Barry3496,1234,36 Chinook Place,3/19/2021
3497,Barry3497,1234,6 Dixon Plaza,11/19/2020
3498,Barry3498,1234,02 Tennessee Crossing,7/23/2020
3499,Barry3499,1234,78 Buhler Lane,4/16/2021
3500,Barry3500,1234,73973 Petterle Center,3/9/2021
3501,Barry3501,1234,96 Vernon Road,8/27/2020
3502,Barry3502,1234,3180 American Ash Street,11/10/2020
3503,Barry3503,1234,4 Forest Dale Junction,12/29/2020
3504,Barry3504,1234,69067 Sherman Drive,5/7/2021
3505,Barry3505,1234,13 Clarendon Terrace,5/2/2021
3506,Barry3506,1234,6911 Summer Ridge Circle,8/19/2020
3507,Barry3507,1234,5 Mallard Street,5/12/2021
3508,Barry3508,1234,16535 Elmside Hill,7/1/2020
3509,Barry3509,1234,3634 Onsgard Alley,12/8/2020
3510,Barry3510,1234,9 Browning Junction,11/2/2020
3511,Barry3511,1234,8 Pawling Point,7/17/2020
3512,Barry3512,1234,672 Iowa Avenue,8/16/2020
3513,Barry3513,1234,974 Sunbrook Street,1/13/2021
3514,Barry3514,1234,891 Blaine Drive,8/21/2020
3515,Barry3515,1234,6868 Hollow Ridge Circle,4/8/2021
3516,Barry3516,1234,470 Randy Plaza,1/16/2021
3517,Barry3517,1234,70 Laurel Lane,8/6/2020
3518,Barry3518,1234,8 Ilene Lane,3/17/2021
3519,Barry3519,1234,876 7th Circle,8/19/2020
3520,Barry3520,1234,16 Jenifer Lane,8/17/2020
3521,Barry3521,1234,973 Village Road,7/25/2020
3522,Barry3522,1234,874 Derek Alley,2/21/2021
3523,Barry3523,1234,4740 Washington Plaza,7/22/2020
3524,Barry3524,1234,870 Brentwood Place,10/21/2020
3525,Barry3525,1234,52 Kinsman Lane,9/3/2020
3526,Barry3526,1234,36346 Mcguire Alley,7/26/2020
3527,Barry3527,1234,3105 Shasta Place,7/7/2020
3528,Barry3528,1234,3895 Sullivan Plaza,11/22/2020
3529,Barry3529,1234,35953 Menomonie Place,10/11/2020
3530,Barry3530,1234,2581 Dapin Circle,7/26/2020
3531,Barry3531,1234,66389 Lerdahl Lane,4/4/2021
3532,Barry3532,1234,43747 Chinook Court,6/15/2020
3533,Barry3533,1234,74220 Cottonwood Road,4/29/2021
3534,Barry3534,1234,83777 Talisman Point,11/23/2020
3535,Barry3535,1234,388 Kings Avenue,11/11/2020
3536,Barry3536,1234,46 Dunning Park,1/27/2021
3537,Barry3537,1234,39710 Bartillon Street,3/28/2021
3538,Barry3538,1234,04 Carpenter Parkway,4/8/2021
3539,Barry3539,1234,73597 Walton Plaza,8/31/2020
3540,Barry3540,1234,05 5th Point,1/15/2021
3541,Barry3541,1234,50 Fulton Hill,3/22/2021
3542,Barry3542,1234,1495 Coleman Parkway,12/26/2020
3543,Barry3543,1234,4464 Talmadge Lane,12/15/2020
3544,Barry3544,1234,6 Coleman Alley,10/2/2020
3545,Barry3545,1234,3500 Division Hill,6/30/2020
3546,Barry3546,1234,0490 Autumn Leaf Street,10/23/2020
3547,Barry3547,1234,54274 Kedzie Crossing,10/20/2020
3548,Barry3548,1234,41 Manitowish Court,7/30/2020
3549,Barry3549,1234,46 Petterle Junction,9/11/2020
3550,Barry3550,1234,4 Ludington Point,9/16/2020
3551,Barry3551,1234,42305 Brown Road,8/1/2020
3552,Barry3552,1234,700 Lighthouse Bay Trail,3/10/2021
